code,area name,index,category,value,average salary
E07000128,Wyre,67,Workplace safety [Pl4],103.1,#N/A
E07000128,Wyre,68,Living conditions [Pl],128.1,#N/A
E07000128,Wyre,69,Air pollution [Pl5],121.5,#N/A
E07000128,Wyre,70,Household overcrowding [Pl5],151.6,#N/A
E07000128,Wyre,71,Noise complaints [Pl5],117.4,#N/A
E07000128,Wyre,72,Road safety [Pl5],109.7,#N/A
E07000128,Wyre,73,Rough sleeping [Pl5],103.2,#N/A
E08000001,Bolton,1,Healthy People Domain,94.8,24575.2
E08000001,Bolton,2,Difficulties in daily life [Pe],91.5,24575.2
E08000001,Bolton,3,Disability [Pe1],86.4,24575.2
E08000001,Bolton,4,Frailty [Pe1],99.7,24575.2
E08000001,Bolton,5,Mental health [Pe],100,24575.2
E08000001,Bolton,6,"Children's social, emotional and mental health [Pe2]",97.5,24575.2
E08000001,Bolton,7,Mental health conditions [Pe2],99.7,24575.2
E08000001,Bolton,8,Self-harm [Pe2],100.8,24575.2
E08000001,Bolton,9,Suicides [Pe2],101.1,24575.2
E08000001,Bolton,10,Mortality [Pe],85.2,24575.2
E08000001,Bolton,11,Avoidable mortality [Pe3],85.2,24575.2
E08000001,Bolton,12,Infant mortality [Pe3],91.9,24575.2
E08000001,Bolton,13,Life expectancy [Pe3],85.9,24575.2
E08000001,Bolton,14,Mortality from all causes [Pe3],85,24575.2
E08000001,Bolton,15,Personal well-being [Pe],94.6,24575.2
E08000001,Bolton,16,Activities in life are worthwhile [Pe4],102.8,24575.2
E08000001,Bolton,17,Feelings of anxiety [Pe4],85.5,24575.2
E08000001,Bolton,18,Happiness [Pe4],102.3,24575.2
E08000001,Bolton,19,Life satisfaction [Pe4],89.2,24575.2
E08000001,Bolton,20,Physical health conditions [Pe],111,24575.2
E08000001,Bolton,21,Cancer [Pe5],111.2,24575.2
E08000001,Bolton,22,Cardiovascular conditions [Pe5],108.2,24575.2
E08000001,Bolton,23,Dementia [Pe5],116.5,24575.2
E08000001,Bolton,24,Diabetes [Pe5],107.6,24575.2
E08000001,Bolton,25,Kidney and liver disease [Pe5],101.2,24575.2
E08000001,Bolton,26,Musculoskeletal conditions [Pe5],111,24575.2
E08000001,Bolton,27,Respiratory conditions [Pe5],104.6,24575.2
E08000001,Bolton,28,Healthy Lives Domain,89.3,24575.2
E08000001,Bolton,29,Behavioural risk factors [L],80.6,24575.2
E08000001,Bolton,30,Alcohol misuse [L1],95.3,24575.2
E08000001,Bolton,31,Drug misuse [L1],99.9,24575.2
E08000001,Bolton,32,Healthy eating [L1],87,24575.2
E08000001,Bolton,33,Physical activity [L1],82.2,24575.2
E08000001,Bolton,34,Sedentary behaviour [L1],76.4,24575.2
E08000001,Bolton,35,Sexually transmitted infections [L1],86.3,24575.2
E08000001,Bolton,36,Smoking [L1],95.9,24575.2
E08000001,Bolton,37,Children and young people [L],101.1,24575.2
E08000001,Bolton,38,Early years development [L2],101.2,24575.2
E08000001,Bolton,39,Pupil absences [L2],100,24575.2
E08000001,Bolton,40,Pupil attainment [L2],103.9,24575.2
E08000001,Bolton,41,Teenage pregnancy [L2],106.1,24575.2
E08000001,Bolton,42,"Young people in education, employment and apprenticeships [L2]",93.2,24575.2
E08000001,Bolton,43,Physiological risk factors [L],83.8,24575.2
E08000001,Bolton,44,High blood pressure [L3],115.1,24575.2
E08000001,Bolton,45,Low birth weight [L3],90.1,24575.2
E08000001,Bolton,46,Overweight and obesity in adults [L3],95.8,24575.2
E08000001,Bolton,47,Overweight and obesity in children [L3],83,24575.2
E08000001,Bolton,48,Protective measures [L],100.3,24575.2
E08000001,Bolton,49,Cancer screening attendance [L4],98.4,24575.2
E08000001,Bolton,50,Child vaccination coverage [L4],102.1,24575.2
E08000001,Bolton,51,Healthy Places Domain,102,24575.2
E08000001,Bolton,52,Access to green space [Pl],105.5,24575.2
E08000001,Bolton,53,Private outdoor space [Pl1],105.5,24575.2
E08000001,Bolton,54,Access to services [Pl],109.9,24575.2
E08000001,Bolton,55,Distance to GP services [Pl2],105.9,24575.2
E08000001,Bolton,56,Distance to pharmacies [Pl2],107.8,24575.2
E08000001,Bolton,57,Distance to sports or leisure facilities [Pl2],109.4,24575.2
E08000001,Bolton,58,Internet access [Pl2],110.6,24575.2
E08000001,Bolton,59,Patients offered acceptable GP practice appointments [Pl2],110.7,24575.2
E08000001,Bolton,60,Crime [Pl],96.4,24575.2
E08000001,Bolton,61,Low-level crime [Pl3],109.6,24575.2
E08000001,Bolton,62,Personal crime [Pl3],83.6,24575.2
E08000001,Bolton,63,Economic and working conditions [Pl],85.6,24575.2
E08000001,Bolton,64,Child poverty [Pl4],80.7,24575.2
E08000001,Bolton,65,Job-related training [Pl4],89.9,24575.2
E08000001,Bolton,66,Unemployment [Pl4],95.5,24575.2
E08000001,Bolton,67,Workplace safety [Pl4],104.8,24575.2
E08000001,Bolton,68,Living conditions [Pl],107.6,24575.2
E08000001,Bolton,69,Air pollution [Pl5],116.7,24575.2
E08000001,Bolton,70,Household overcrowding [Pl5],97,24575.2
E08000001,Bolton,71,Noise complaints [Pl5],119.9,24575.2
E08000001,Bolton,72,Road safety [Pl5],99.4,24575.2
E08000001,Bolton,73,Rough sleeping [Pl5],101.5,24575.2
E08000002,Bury,1,Healthy People Domain,88.4,27383.2
E08000002,Bury,2,Difficulties in daily life [Pe],93.9,27383.2
E08000002,Bury,3,Disability [Pe1],89.3,27383.2
E08000002,Bury,4,Frailty [Pe1],100.7,27383.2
E08000002,Bury,5,Mental health [Pe],90.2,27383.2
E08000002,Bury,6,"Children's social, emotional and mental health [Pe2]",85,27383.2
E08000002,Bury,7,Mental health conditions [Pe2],93.2,27383.2
E08000002,Bury,8,Self-harm [Pe2],98.4,27383.2
E08000002,Bury,9,Suicides [Pe2],92,27383.2
E08000002,Bury,10,Mortality [Pe],89.9,27383.2
E08000002,Bury,11,Avoidable mortality [Pe3],93,27383.2
E08000002,Bury,12,Infant mortality [Pe3],87,27383.2
E08000002,Bury,13,Life expectancy [Pe3],92.6,27383.2
E08000002,Bury,14,Mortality from all causes [Pe3],88.1,27383.2
E08000002,Bury,15,Personal well-being [Pe],89.5,27383.2
E08000002,Bury,16,Activities in life are worthwhile [Pe4],94.5,27383.2
E08000002,Bury,17,Feelings of anxiety [Pe4],80.3,27383.2
E08000002,Bury,18,Happiness [Pe4],97.1,27383.2
E08000002,Bury,19,Life satisfaction [Pe4],89.7,27383.2
E08000002,Bury,20,Physical health conditions [Pe],97.4,27383.2
E08000002,Bury,21,Cancer [Pe5],99,27383.2
E08000002,Bury,22,Cardiovascular conditions [Pe5],99.4,27383.2
E08000002,Bury,23,Dementia [Pe5],106.9,27383.2
E08000002,Bury,24,Diabetes [Pe5],95.9,27383.2
E08000002,Bury,25,Kidney and liver disease [Pe5],94.3,27383.2
E08000002,Bury,26,Musculoskeletal conditions [Pe5],95,27383.2
E08000002,Bury,27,Respiratory conditions [Pe5],99.7,27383.2
E08000002,Bury,28,Healthy Lives Domain,96.1,27383.2
E08000002,Bury,29,Behavioural risk factors [L],100.5,27383.2
E08000002,Bury,30,Alcohol misuse [L1],100.2,27383.2
E08000002,Bury,31,Drug misuse [L1],94.8,27383.2
E08000002,Bury,32,Healthy eating [L1],89.3,27383.2
E08000002,Bury,33,Physical activity [L1],97.7,27383.2
E08000002,Bury,34,Sedentary behaviour [L1],100.7,27383.2
E08000002,Bury,35,Sexually transmitted infections [L1],112.4,27383.2
E08000002,Bury,36,Smoking [L1],115.5,27383.2
E08000002,Bury,37,Children and young people [L],105.2,27383.2
E08000002,Bury,38,Early years development [L2],111,27383.2
E08000002,Bury,39,Pupil absences [L2],100.5,27383.2
E08000002,Bury,40,Pupil attainment [L2],107.6,27383.2
E08000002,Bury,41,Teenage pregnancy [L2],110.4,27383.2
E08000002,Bury,42,"Young people in education, employment and apprenticeships [L2]",99,27383.2
E08000002,Bury,43,Physiological risk factors [L],81.4,27383.2
E08000002,Bury,44,High blood pressure [L3],102.5,27383.2
E08000002,Bury,45,Low birth weight [L3],96.4,27383.2
E08000002,Bury,46,Overweight and obesity in adults [L3],99.8,27383.2
E08000002,Bury,47,Overweight and obesity in children [L3],75.5,27383.2
E08000002,Bury,48,Protective measures [L],100.4,27383.2
E08000002,Bury,49,Cancer screening attendance [L4],101.5,27383.2
E08000002,Bury,50,Child vaccination coverage [L4],99.2,27383.2
E08000002,Bury,51,Healthy Places Domain,106.2,27383.2
E08000002,Bury,52,Access to green space [Pl],109.8,27383.2
E08000002,Bury,53,Private outdoor space [Pl1],109.8,27383.2
E08000002,Bury,54,Access to services [Pl],107.7,27383.2
E08000002,Bury,55,Distance to GP services [Pl2],103.9,27383.2
E08000002,Bury,56,Distance to pharmacies [Pl2],101.8,27383.2
E08000002,Bury,57,Distance to sports or leisure facilities [Pl2],109.1,27383.2
E08000002,Bury,58,Internet access [Pl2],112,27383.2
E08000002,Bury,59,Patients offered acceptable GP practice appointments [Pl2],95.3,27383.2
E08000002,Bury,60,Crime [Pl],99.3,27383.2
E08000002,Bury,61,Low-level crime [Pl3],108.7,27383.2
E08000002,Bury,62,Personal crime [Pl3],90,27383.2
E08000002,Bury,63,Economic and working conditions [Pl],94.4,27383.2
E08000002,Bury,64,Child poverty [Pl4],91.2,27383.2
E08000002,Bury,65,Job-related training [Pl4],100.2,27383.2
E08000002,Bury,66,Unemployment [Pl4],101,27383.2
E08000002,Bury,67,Workplace safety [Pl4],94.5,27383.2
E08000002,Bury,68,Living conditions [Pl],103.9,27383.2
E08000002,Bury,69,Air pollution [Pl5],117.9,27383.2
E08000002,Bury,70,Household overcrowding [Pl5],104.9,27383.2
E08000002,Bury,71,Noise complaints [Pl5],86.1,27383.2
E08000002,Bury,72,Road safety [Pl5],99.9,27383.2
E08000002,Bury,73,Rough sleeping [Pl5],111.6,27383.2
E08000003,Manchester,1,Healthy People Domain,86.1,23561.2
E08000003,Manchester,2,Difficulties in daily life [Pe],92.9,23561.2
E08000003,Manchester,3,Disability [Pe1],83.4,23561.2
E08000003,Manchester,4,Frailty [Pe1],105,23561.2
E08000003,Manchester,5,Mental health [Pe],94.3,23561.2
E08000003,Manchester,6,"Children's social, emotional and mental health [Pe2]",87.1,23561.2
E08000003,Manchester,7,Mental health conditions [Pe2],91.2,23561.2
E08000003,Manchester,8,Self-harm [Pe2],103.9,23561.2
E08000003,Manchester,9,Suicides [Pe2],96.8,23561.2
E08000003,Manchester,10,Mortality [Pe],70.4,23561.2
E08000003,Manchester,11,Avoidable mortality [Pe3],69.2,23561.2
E08000003,Manchester,12,Infant mortality [Pe3],78.6,23561.2
E08000003,Manchester,13,Life expectancy [Pe3],75,23561.2
E08000003,Manchester,14,Mortality from all causes [Pe3],71,23561.2
E08000003,Manchester,15,Personal well-being [Pe],87.1,23561.2
E08000003,Manchester,16,Activities in life are worthwhile [Pe4],93.3,23561.2
E08000003,Manchester,17,Feelings of anxiety [Pe4],81.3,23561.2
E08000003,Manchester,18,Happiness [Pe4],88.8,23561.2
E08000003,Manchester,19,Life satisfaction [Pe4],90.2,23561.2
E08000003,Manchester,20,Physical health conditions [Pe],108.2,23561.2
E08000003,Manchester,21,Cancer [Pe5],108.2,23561.2
E08000003,Manchester,22,Cardiovascular conditions [Pe5],113.6,23561.2
E08000003,Manchester,23,Dementia [Pe5],97.8,23561.2
E08000003,Manchester,24,Diabetes [Pe5],97.8,23561.2
E08000003,Manchester,25,Kidney and liver disease [Pe5],94.4,23561.2
E08000003,Manchester,26,Musculoskeletal conditions [Pe5],119.9,23561.2
E08000003,Manchester,27,Respiratory conditions [Pe5],98.1,23561.2
E08000003,Manchester,28,Healthy Lives Domain,84.4,23561.2
E08000003,Manchester,29,Behavioural risk factors [L],91.3,23561.2
E08000003,Manchester,30,Alcohol misuse [L1],87.1,23561.2
E08000003,Manchester,31,Drug misuse [L1],82.3,23561.2
E08000003,Manchester,32,Healthy eating [L1],93.7,23561.2
E08000003,Manchester,33,Physical activity [L1],94,23561.2
E08000003,Manchester,34,Sedentary behaviour [L1],94.5,23561.2
E08000003,Manchester,35,Sexually transmitted infections [L1],99.4,23561.2
E08000003,Manchester,36,Smoking [L1],100.4,23561.2
E08000003,Manchester,37,Children and young people [L],94.3,23561.2
E08000003,Manchester,38,Early years development [L2],97.8,23561.2
E08000003,Manchester,39,Pupil absences [L2],100,23561.2
E08000003,Manchester,40,Pupil attainment [L2],94.8,23561.2
E08000003,Manchester,41,Teenage pregnancy [L2],107.5,23561.2
E08000003,Manchester,42,"Young people in education, employment and apprenticeships [L2]",85.3,23561.2
E08000003,Manchester,43,Physiological risk factors [L],84.9,23561.2
E08000003,Manchester,44,High blood pressure [L3],113.6,23561.2
E08000003,Manchester,45,Low birth weight [L3],91.8,23561.2
E08000003,Manchester,46,Overweight and obesity in adults [L3],99.7,23561.2
E08000003,Manchester,47,Overweight and obesity in children [L3],82.4,23561.2
E08000003,Manchester,48,Protective measures [L],79.5,23561.2
E08000003,Manchester,49,Cancer screening attendance [L4],76.7,23561.2
E08000003,Manchester,50,Child vaccination coverage [L4],86.8,23561.2
E08000003,Manchester,51,Healthy Places Domain,83.5,23561.2
E08000003,Manchester,52,Access to green space [Pl],83.2,23561.2
E08000003,Manchester,53,Private outdoor space [Pl1],83.2,23561.2
E08000003,Manchester,54,Access to services [Pl],107.7,23561.2
E08000003,Manchester,55,Distance to GP services [Pl2],111.3,23561.2
E08000003,Manchester,56,Distance to pharmacies [Pl2],112.4,23561.2
E08000003,Manchester,57,Distance to sports or leisure facilities [Pl2],104.2,23561.2
E08000003,Manchester,58,Internet access [Pl2],103.6,23561.2
E08000003,Manchester,59,Patients offered acceptable GP practice appointments [Pl2],96.6,23561.2
E08000003,Manchester,60,Crime [Pl],88.5,23561.2
E08000003,Manchester,61,Low-level crime [Pl3],99,23561.2
E08000003,Manchester,62,Personal crime [Pl3],79.7,23561.2
E08000003,Manchester,63,Economic and working conditions [Pl],85.5,23561.2
E08000003,Manchester,64,Child poverty [Pl4],79.2,23561.2
E08000003,Manchester,65,Job-related training [Pl4],109.3,23561.2
E08000003,Manchester,66,Unemployment [Pl4],91.5,23561.2
E08000003,Manchester,67,Workplace safety [Pl4],119.3,23561.2
E08000003,Manchester,68,Living conditions [Pl],95.2,23561.2
E08000003,Manchester,69,Air pollution [Pl5],112.2,23561.2
E08000003,Manchester,70,Household overcrowding [Pl5],92.7,23561.2
E08000003,Manchester,71,Noise complaints [Pl5],91.2,23561.2
E08000003,Manchester,72,Road safety [Pl5],93.2,23561.2
E08000003,Manchester,73,Rough sleeping [Pl5],94.5,23561.2
E08000004,Oldham,1,Healthy People Domain,95,#N/A
E08000004,Oldham,2,Difficulties in daily life [Pe],92.4,#N/A
E08000004,Oldham,3,Disability [Pe1],78.6,#N/A
E08000004,Oldham,4,Frailty [Pe1],109,#N/A
E08000004,Oldham,5,Mental health [Pe],103,#N/A
E08000004,Oldham,6,"Children's social, emotional and mental health [Pe2]",98.2,#N/A
E08000004,Oldham,7,Mental health conditions [Pe2],101.7,#N/A
E08000004,Oldham,8,Self-harm [Pe2],102.2,#N/A
E08000004,Oldham,9,Suicides [Pe2],105,#N/A
E08000004,Oldham,10,Mortality [Pe],80.5,#N/A
E08000004,Oldham,11,Avoidable mortality [Pe3],81.9,#N/A
E08000004,Oldham,12,Infant mortality [Pe3],75.5,#N/A
E08000004,Oldham,13,Life expectancy [Pe3],83.3,#N/A
E08000004,Oldham,14,Mortality from all causes [Pe3],84.4,#N/A
E08000004,Oldham,15,Personal well-being [Pe],94.9,#N/A
E08000004,Oldham,16,Activities in life are worthwhile [Pe4],98.7,#N/A
E08000004,Oldham,17,Feelings of anxiety [Pe4],90.7,#N/A
E08000004,Oldham,18,Happiness [Pe4],99.2,#N/A
E08000004,Oldham,19,Life satisfaction [Pe4],93.3,#N/A
E08000004,Oldham,20,Physical health conditions [Pe],112.4,#N/A
E08000004,Oldham,21,Cancer [Pe5],111.6,#N/A
E08000004,Oldham,22,Cardiovascular conditions [Pe5],115.7,#N/A
E08000004,Oldham,23,Dementia [Pe5],98.8,#N/A
E08000004,Oldham,24,Diabetes [Pe5],103.9,#N/A
E08000004,Oldham,25,Kidney and liver disease [Pe5],103.4,#N/A
E08000004,Oldham,26,Musculoskeletal conditions [Pe5],112.3,#N/A
E08000004,Oldham,27,Respiratory conditions [Pe5],109.7,#N/A
E08000004,Oldham,28,Healthy Lives Domain,84.4,#N/A
E08000004,Oldham,29,Behavioural risk factors [L],83.6,#N/A
E08000004,Oldham,30,Alcohol misuse [L1],94.6,#N/A
E08000004,Oldham,31,Drug misuse [L1],101.8,#N/A
E08000004,Oldham,32,Healthy eating [L1],80.6,#N/A
E08000004,Oldham,33,Physical activity [L1],86.1,#N/A
E08000004,Oldham,34,Sedentary behaviour [L1],81.2,#N/A
E08000004,Oldham,35,Sexually transmitted infections [L1],108.3,#N/A
E08000004,Oldham,36,Smoking [L1],93.4,#N/A
E08000004,Oldham,37,Children and young people [L],95.4,#N/A
E08000004,Oldham,38,Early years development [L2],103.2,#N/A
E08000004,Oldham,39,Pupil absences [L2],92.9,#N/A
E08000004,Oldham,40,Pupil attainment [L2],95.1,#N/A
E08000004,Oldham,41,Teenage pregnancy [L2],93.4,#N/A
E08000004,Oldham,42,"Young people in education, employment and apprenticeships [L2]",91.4,#N/A
E08000004,Oldham,43,Physiological risk factors [L],77.8,#N/A
E08000004,Oldham,44,High blood pressure [L3],118.4,#N/A
E08000004,Oldham,45,Low birth weight [L3],84,#N/A
E08000004,Oldham,46,Overweight and obesity in adults [L3],83.7,#N/A
E08000004,Oldham,47,Overweight and obesity in children [L3],82.2,#N/A
E08000004,Oldham,48,Protective measures [L],93.1,#N/A
E08000004,Oldham,49,Cancer screening attendance [L4],91.5,#N/A
E08000004,Oldham,50,Child vaccination coverage [L4],96.1,#N/A
E08000004,Oldham,51,Healthy Places Domain,98,#N/A
E08000004,Oldham,52,Access to green space [Pl],105.1,#N/A
E08000004,Oldham,53,Private outdoor space [Pl1],105.1,#N/A
E08000004,Oldham,54,Access to services [Pl],107.2,#N/A
E08000004,Oldham,55,Distance to GP services [Pl2],105.9,#N/A
E08000004,Oldham,56,Distance to pharmacies [Pl2],105,#N/A
E08000004,Oldham,57,Distance to sports or leisure facilities [Pl2],108,#N/A
E08000004,Oldham,58,Internet access [Pl2],109.6,#N/A
E08000004,Oldham,59,Patients offered acceptable GP practice appointments [Pl2],94.9,#N/A
E08000004,Oldham,60,Crime [Pl],96.3,#N/A
E08000004,Oldham,61,Low-level crime [Pl3],110.2,#N/A
E08000004,Oldham,62,Personal crime [Pl3],82.9,#N/A
E08000004,Oldham,63,Economic and working conditions [Pl],81.2,#N/A
E08000004,Oldham,64,Child poverty [Pl4],76.8,#N/A
E08000004,Oldham,65,Job-related training [Pl4],89.9,#N/A
E08000004,Oldham,66,Unemployment [Pl4],91.9,#N/A
E08000004,Oldham,67,Workplace safety [Pl4],99.1,#N/A
E08000004,Oldham,68,Living conditions [Pl],105.5,#N/A
E08000004,Oldham,69,Air pollution [Pl5],115.3,#N/A
E08000004,Oldham,70,Household overcrowding [Pl5],93.3,#N/A
E08000004,Oldham,71,Noise complaints [Pl5],108,#N/A
E08000004,Oldham,72,Road safety [Pl5],102.2,#N/A
E08000004,Oldham,73,Rough sleeping [Pl5],109.7,#N/A
E08000005,Rochdale,1,Healthy People Domain,91.8,#N/A
E08000005,Rochdale,2,Difficulties in daily life [Pe],86,#N/A
E08000005,Rochdale,3,Disability [Pe1],72.3,#N/A
E08000005,Rochdale,4,Frailty [Pe1],104.8,#N/A
E08000005,Rochdale,5,Mental health [Pe],99.7,#N/A
E08000005,Rochdale,6,"Children's social, emotional and mental health [Pe2]",92.6,#N/A
E08000005,Rochdale,7,Mental health conditions [Pe2],101.6,#N/A
E08000005,Rochdale,8,Self-harm [Pe2],103.7,#N/A
E08000005,Rochdale,9,Suicides [Pe2],98,#N/A
E08000005,Rochdale,10,Mortality [Pe],82,#N/A
E08000005,Rochdale,11,Avoidable mortality [Pe3],81,#N/A
E08000005,Rochdale,12,Infant mortality [Pe3],87.5,#N/A
E08000005,Rochdale,13,Life expectancy [Pe3],82.9,#N/A
E08000005,Rochdale,14,Mortality from all causes [Pe3],84.3,#N/A
E08000005,Rochdale,15,Personal well-being [Pe],92.2,#N/A
E08000005,Rochdale,16,Activities in life are worthwhile [Pe4],94.5,#N/A
E08000005,Rochdale,17,Feelings of anxiety [Pe4],102.4,#N/A
E08000005,Rochdale,18,Happiness [Pe4],90.9,#N/A
E08000005,Rochdale,19,Life satisfaction [Pe4],88.6,#N/A
E08000005,Rochdale,20,Physical health conditions [Pe],112.4,#N/A
E08000005,Rochdale,21,Cancer [Pe5],108.9,#N/A
E08000005,Rochdale,22,Cardiovascular conditions [Pe5],115.1,#N/A
E08000005,Rochdale,23,Dementia [Pe5],102.3,#N/A
E08000005,Rochdale,24,Diabetes [Pe5],107.3,#N/A
E08000005,Rochdale,25,Kidney and liver disease [Pe5],98.3,#N/A
E08000005,Rochdale,26,Musculoskeletal conditions [Pe5],111.2,#N/A
E08000005,Rochdale,27,Respiratory conditions [Pe5],112.6,#N/A
E08000005,Rochdale,28,Healthy Lives Domain,87.7,#N/A
E08000005,Rochdale,29,Behavioural risk factors [L],81.6,#N/A
E08000005,Rochdale,30,Alcohol misuse [L1],95.4,#N/A
E08000005,Rochdale,31,Drug misuse [L1],99.7,#N/A
E08000005,Rochdale,32,Healthy eating [L1],76,#N/A
E08000005,Rochdale,33,Physical activity [L1],83.6,#N/A
E08000005,Rochdale,34,Sedentary behaviour [L1],74.5,#N/A
E08000005,Rochdale,35,Sexually transmitted infections [L1],110.8,#N/A
E08000005,Rochdale,36,Smoking [L1],103.7,#N/A
E08000005,Rochdale,37,Children and young people [L],97.5,#N/A
E08000005,Rochdale,38,Early years development [L2],100,#N/A
E08000005,Rochdale,39,Pupil absences [L2],94.8,#N/A
E08000005,Rochdale,40,Pupil attainment [L2],97.9,#N/A
E08000005,Rochdale,41,Teenage pregnancy [L2],98.6,#N/A
E08000005,Rochdale,42,"Young people in education, employment and apprenticeships [L2]",97,#N/A
